"Date","Open*","High","Low","Close**","Volume","Market Cap"
"15-08-2017",1.33,1.38,0.923372,1.06,19824400,132708776
"14-08-2017",0.872918,1.46,0.735764,1.3,51698100,87291808
"13-08-2017",0.44599,1.02,0.44599,0.876828,13852100,44598976
"12-08-2017",0.392193,0.475992,0.337589,0.446365,5080760,39219300
"11-08-2017",0.348785,0.409654,0.311067,0.392572,4413920,34878516
"10-08-2017",0.251827,0.349976,0.245052,0.349079,4118070,25182716
"09-08-2017",0.224748,0.260625,0.222158,0.242912,3075320,22474798
"08-08-2017",0.148998,0.226925,0.147766,0.224421,2617340,14899814
"07-08-2017",0.133958,0.149765,0.1333,0.148848,748177,13395821
"06-08-2017",0.129293,0.132988,0.12738,0.130999,393681,12929250
"05-08-2017",0.107418,0.144653,0.10707,0.128871,542878,10741803
"04-08-2017",0.106685,0.107756,0.102699,0.107494,287621,10668513
"03-08-2017",0.100328,0.106978,0.09912,0.106642,293008,10032777
"02-08-2017",0.099721,0.101211,0.097361,0.100452,256793,9972124
"01-08-2017",0.104595,0.106266,0.096109,0.099867,300413,10459524
"31-07-2017",0.106828,0.108349,0.1016,0.10425,240309,10682768
"30-07-2017",0.107935,0.108138,0.103162,0.106414,224261,10793544
"29-07-2017",0.104782,0.111264,0.101108,0.107811,340218,10478243
"28-07-2017",0.107632,0.109019,0.101473,0.104067,342568,10763156
"27-07-2017",0.105108,0.108479,0.100888,0.107737,344499,10510780
"26-07-2017",0.105893,0.109013,0.099266,0.105138,200395,10589255
"25-07-2017",0.115203,0.115841,0.101531,0.10587,145269,11520267
